,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
4170,2950083,nongzhanguan_aq,2018-04-07 06:00:00,0.016,0.009,0.04666666666666667,0.013333333333333334,0.194,0.006666666666666667
4171,2950084,wanliu_aq,2018-04-07 06:00:00,0.017,0.007666666666666666,0.04666666666666667,0.02666666666666667,0.218,0.006666666666666667
4172,2950085,beibuxinqu_aq,2018-04-07 06:00:00,0.01,0.013,0.04,0.006666666666666667,0.194,0.006666666666666667
4173,2950086,zhiwuyuan_aq,2018-04-07 06:00:00,0.011,0.01,0.04,0.010000000000000002,0.196,0.006666666666666667
4174,2950087,fengtaihuayuan_aq,2018-04-07 06:00:00,0.012,0.007,0.04,0.013333333333333334,0.198,0.006666666666666667
4175,2950088,yungang_aq,2018-04-07 06:00:00,0.016,0.012333333333333333,0.02666666666666667,0.013333333333333334,0.212,0.006666666666666667
4176,2950089,gucheng_aq,2018-04-07 06:00:00,0.013,0.013666666666666667,0.04,0.02,0.224,0.006666666666666667
4177,2950090,fangshan_aq,2018-04-07 06:00:00,0.011,0.016,0.04,0.013333333333333334,0.222,0.01
4178,2950091,daxing_aq,2018-04-07 06:00:00,0.014,0.012333333333333333,0.056666666666666664,0.02666666666666667,0.184,0.006666666666666667
4179,2950092,yizhuang_aq,2018-04-07 06:00:00,0.007,0.01,0.043333333333333335,0.013333333333333334,0.206,0.006666666666666667
4180,2950093,tongzhou_aq,2018-04-07 06:00:00,0.008,0.008,0.03333333333333333,0.02,0.19,0.006666666666666667
4181,2950094,shunyi_aq,2018-04-07 06:00:00,0.011,0.006666666666666667,0.03,0.02666666666666667,0.2,0.013333333333333334
4182,2950095,pingchang_aq,2018-04-07 06:00:00,0.012,0.012666666666666666,0.03333333333333333,0.02,0.19,0.01
4183,2950096,mentougou_aq,2018-04-07 06:00:00,0.018,0.009,0.07333333333333333,0.02,0.196,0.006666666666666667
4184,2950097,pinggu_aq,2018-04-07 06:00:00,0.004,0.007,0.016666666666666666,0.02666666666666667,0.206,0.01
4185,2950098,huairou_aq,2018-04-07 06:00:00,0.007,0.005,0.03333333333333333,0.013333333333333334,0.204,0.006666666666666667
4186,2950099,miyun_aq,2018-04-07 06:00:00,0.007,0.011166666666666667,0.03666666666666667,0.006666666666666667,0.224,0.006666666666666667
4187,2950100,yanqin_aq,2018-04-07 06:00:00,0.015,0.017333333333333333,0.04,0.02,0.184,0.013333333333333334
4188,2950101,dingling_aq,2018-04-07 06:00:00,0.009,0.010666666666666666,0.04833333333333333,0.02,0.177,0.015
4189,2950102,badaling_aq,2018-04-07 06:00:00,0.006,0.024333333333333332,0.056666666666666664,0.02,0.17,0.016666666666666666
4190,2950103,miyunshuiku_aq,2018-04-07 06:00:00,0.003,0.018555555555555558,0.006666666666666667,0.006666666666666667,0.194,0.006666666666666667
4191,2950104,donggaocun_aq,2018-04-07 06:00:00,0.02,0.012777777777777779,0.04,0.013333333333333334,0.206,0.006666666666666667
4192,2950105,yongledian_aq,2018-04-07 06:00:00,0.005,0.007,0.02,0.013333333333333334,0.234,0.006666666666666667
4193,2950106,yufa_aq,2018-04-07 06:00:00,0.011,0.012666666666666666,0.02,0.02,0.212,0.006666666666666667
4194,2950107,liulihe_aq,2018-04-07 06:00:00,0.011,0.019333333333333334,0.03333333333333333,0.013333333333333334,0.172,0.006666666666666667
4195,2950108,qianmen_aq,2018-04-07 06:00:00,0.014,0.011333333333333334,0.07666666666666666,0.02,0.192,0.006666666666666667
4196,2950109,yongdingmennei_aq,2018-04-07 06:00:00,0.013,0.009666666666666667,0.07333333333333333,0.013333333333333334,0.216,0.01
4197,2950110,xizhimenbei_aq,2018-04-07 06:00:00,0.019,0.008666666666666666,0.08666666666666667,0.02,0.18,0.01
4198,2950111,nansanhuan_aq,2018-04-07 06:00:00,0.012,0.018666666666666668,0.11333333333333333,0.02666666666666667,0.164,0.013333333333333334
4199,2950112,dongsihuan_aq,2018-04-07 06:00:00,0.012,0.010666666666666666,0.10333333333333333,0.03333333333333333,0.166,0.006666666666666667
4200,2950134,dongsi_aq,2018-04-07 07:00:00,0.016,0.012666666666666666,0.03666666666666667,0.006666666666666667,0.212,0.02
4201,2950135,tiantan_aq,2018-04-07 07:00:00,0.015,0.011,0.05,0.02,0.19,0.02
4202,2950136,guanyuan_aq,2018-04-07 07:00:00,0.006,0.011,0.06,0.013333333333333334,0.226,0.023333333333333334
4203,2950137,wanshouxigong_aq,2018-04-07 07:00:00,0.013,0.012666666666666666,0.04,0.02,0.194,0.013333333333333334
4204,2950138,aotizhongxin_aq,2018-04-07 07:00:00,0.016,0.013,0.03666666666666667,0.013333333333333334,0.196,0.006666666666666667
4205,2950139,nongzhanguan_aq,2018-04-07 07:00:00,0.013,0.031,0.04,0.02,0.204,0.006666666666666667
4206,2950140,wanliu_aq,2018-04-07 07:00:00,0.011,0.013333333333333334,0.05333333333333334,0.02666666666666667,0.214,0.01
4207,2950141,beibuxinqu_aq,2018-04-07 07:00:00,0.011,0.028,0.043333333333333335,0.006666666666666667,0.2,0.006666666666666667
4208,2950142,zhiwuyuan_aq,2018-04-07 07:00:00,0.0125,0.020166666666666666,0.043333333333333335,0.010000000000000002,0.199,0.006666666666666667
4209,2950143,fengtaihuayuan_aq,2018-04-07 07:00:00,0.014,0.012333333333333333,0.043333333333333335,0.013333333333333334,0.198,0.006666666666666667
4210,2950144,yungang_aq,2018-04-07 07:00:00,0.018,0.014333333333333333,0.023333333333333334,0.013333333333333334,0.218,0.01
4211,2950145,gucheng_aq,2018-04-07 07:00:00,0.015,0.02,0.043333333333333335,0.02,0.22,0.006666666666666667
4212,2950146,fangshan_aq,2018-04-07 07:00:00,0.015,0.019333333333333334,0.04666666666666667,0.013333333333333334,0.224,0.023333333333333334
4213,2950147,daxing_aq,2018-04-07 07:00:00,0.013,0.015,0.056666666666666664,0.02666666666666667,0.194,0.006666666666666667
4214,2950148,yizhuang_aq,2018-04-07 07:00:00,0.009,0.014,0.04666666666666667,0.013333333333333334,0.206,0.006666666666666667
4215,2950149,tongzhou_aq,2018-04-07 07:00:00,0.016,0.011666666666666667,0.02666666666666667,0.013333333333333334,0.206,0.006666666666666667
4216,2950150,shunyi_aq,2018-04-07 07:00:00,0.011,0.007666666666666666,0.04666666666666667,0.02666666666666667,0.196,0.01
4217,2950151,pingchang_aq,2018-04-07 07:00:00,0.012,0.010666666666666666,0.04,0.02,0.196,0.006666666666666667
4218,2950152,mentougou_aq,2018-04-07 07:00:00,0.017,0.014,0.07666666666666666,0.02,0.196,0.006666666666666667
4219,2950153,pinggu_aq,2018-04-07 07:00:00,0.01,0.01,0.023333333333333334,0.02666666666666667,0.204,0.01
4220,2950154,huairou_aq,2018-04-07 07:00:00,0.009,0.006,0.03666666666666667,0.02,0.2,0.006666666666666667
4221,2950155,miyun_aq,2018-04-07 07:00:00,0.009,0.013666666666666667,0.03666666666666667,0.006666666666666667,0.224,0.006666666666666667
4222,2950156,yanqin_aq,2018-04-07 07:00:00,0.015,0.021333333333333333,0.05,0.02,0.182,0.016666666666666666
4223,2950157,dingling_aq,2018-04-07 07:00:00,0.011,0.010333333333333333,0.03666666666666667,0.013333333333333334,0.206,0.006666666666666667
4224,2950158,badaling_aq,2018-04-07 07:00:00,0.007,0.030666666666666665,0.07,0.02,0.166,0.02
4225,2950159,miyunshuiku_aq,2018-04-07 07:00:00,0.003,0.002,0.01,0.006666666666666667,0.194,0.006666666666666667
4226,2950160,donggaocun_aq,2018-04-07 07:00:00,0.003,0.004,0.043333333333333335,0.013333333333333334,0.206,0.006666666666666667
4227,2950161,yongledian_aq,2018-04-07 07:00:00,0.011,0.010666666666666666,0.023333333333333334,0.013333333333333334,0.238,0.006666666666666667
4228,2950162,yufa_aq,2018-04-07 07:00:00,0.012,0.020666666666666667,0.02666666666666667,0.02,0.208,0.02
4229,2950163,liulihe_aq,2018-04-07 07:00:00,0.019,0.022333333333333334,0.043333333333333335,0.02,0.172,0.016666666666666666
4230,2950164,qianmen_aq,2018-04-07 07:00:00,0.015,0.016666666666666666,0.06666666666666667,0.02,0.202,0.01
4231,2950165,yongdingmennei_aq,2018-04-07 07:00:00,0.013,0.012,0.06,0.013333333333333334,0.22,0.013333333333333334
4232,2950166,xizhimenbei_aq,2018-04-07 07:00:00,0.019,0.012666666666666666,0.09,0.02,0.182,0.016666666666666666
4233,2950167,nansanhuan_aq,2018-04-07 07:00:00,0.016,0.02,0.13,0.02666666666666667,0.168,0.013333333333333334
4234,2950168,dongsihuan_aq,2018-04-07 07:00:00,0.014,0.011333333333333334,0.09,0.02666666666666667,0.18,0.006666666666666667
4235,2950210,dongsi_aq,2018-04-07 09:00:00,0.019,0.020666666666666667,0.04666666666666667,0.013333333333333334,0.206,0.043333333333333335
4236,2950211,tiantan_aq,2018-04-07 09:00:00,0.022,0.022333333333333334,0.06,0.02666666666666667,0.174,0.04
4237,2950212,guanyuan_aq,2018-04-07 09:00:00,0.024,0.01633333333333333,0.07333333333333333,0.013333333333333334,0.212,0.04666666666666667
4238,2950213,wanshouxigong_aq,2018-04-07 09:00:00,0.027,0.021,0.05333333333333334,0.02666666666666667,0.182,0.03333333333333333
4239,2950214,aotizhongxin_aq,2018-04-07 09:00:00,0.032,0.02,0.05,0.013333333333333334,0.188,0.03
4240,2950215,nongzhanguan_aq,2018-04-07 09:00:00,0.018,0.019333333333333334,0.05,0.02,0.196,0.02666666666666667
4241,2950216,wanliu_aq,2018-04-07 09:00:00,0.025,0.023,0.07333333333333333,0.03333333333333333,0.194,0.03
4242,2950217,beibuxinqu_aq,2018-04-07 09:00:00,0.02,0.028333333333333332,0.05333333333333334,0.013333333333333334,0.19,0.016666666666666666
4243,2950218,zhiwuyuan_aq,2018-04-07 09:00:00,0.0265,0.025333333333333333,0.06,0.016666666666666666,0.185,0.021666666666666667
4244,2950219,fengtaihuayuan_aq,2018-04-07 09:00:00,0.033,0.022333333333333334,0.06666666666666667,0.02,0.18,0.02666666666666667
4245,2950220,yungang_aq,2018-04-07 09:00:00,0.029,0.028666666666666667,0.04666666666666667,0.02,0.202,0.02666666666666667
4246,2950221,gucheng_aq,2018-04-07 09:00:00,0.028,0.028666666666666667,0.06666666666666667,0.02666666666666667,0.204,0.023333333333333334
4247,2950222,fangshan_aq,2018-04-07 09:00:00,0.028,0.03133333333333333,0.06666666666666667,0.02,0.21,0.03
4248,2950223,daxing_aq,2018-04-07 09:00:00,0.025,0.024666666666666667,0.08,0.03333333333333333,0.176,0.02666666666666667
4249,2950224,yizhuang_aq,2018-04-07 09:00:00,0.016,0.020666666666666667,0.06333333333333334,0.02,0.196,0.023333333333333334
4250,2950225,tongzhou_aq,2018-04-07 09:00:00,0.024,0.021,0.03,0.02,0.216,0.02
4251,2950226,shunyi_aq,2018-04-07 09:00:00,0.021,0.014,0.05,0.02666666666666667,0.21,0.013333333333333334
4252,2950227,pingchang_aq,2018-04-07 09:00:00,0.02,0.013333333333333334,0.03666666666666667,0.02,0.2,0.013333333333333334
4253,2950228,mentougou_aq,2018-04-07 09:00:00,0.03,0.024333333333333332,0.10666666666666667,0.02666666666666667,0.18,0.023333333333333334
4254,2950229,pinggu_aq,2018-04-07 09:00:00,0.016,0.01,0.05333333333333334,0.02666666666666667,0.194,0.013333333333333334
4255,2950230,huairou_aq,2018-04-07 09:00:00,0.015,0.013666666666666667,0.06666666666666667,0.02,0.2,0.006666666666666667
4256,2950231,miyun_aq,2018-04-07 09:00:00,0.017,0.012666666666666666,0.08333333333333333,0.013333333333333334,0.196,0.006666666666666667
4257,2950232,yanqin_aq,2018-04-07 09:00:00,0.019,0.025666666666666667,0.07333333333333333,0.02,0.176,0.02
4258,2950233,dingling_aq,2018-04-07 09:00:00,0.019,0.016666666666666666,0.04666666666666667,0.013333333333333334,0.216,0.006666666666666667
4259,2950234,badaling_aq,2018-04-07 09:00:00,0.015,0.025,0.07333333333333333,0.02,0.168,0.016666666666666666
4260,2950235,miyunshuiku_aq,2018-04-07 09:00:00,0.011,0.0175,0.016666666666666666,0.006666666666666667,0.204,0.006666666666666667
4261,2950236,donggaocun_aq,2018-04-07 09:00:00,0.014,0.01,0.06333333333333334,0.02,0.206,0.01
4262,2950237,yongledian_aq,2018-04-07 09:00:00,0.015,0.018,0.04,0.02,0.234,0.013333333333333334
4263,2950238,yufa_aq,2018-04-07 09:00:00,0.029,0.030333333333333334,0.043333333333333335,0.02666666666666667,0.202,0.02666666666666667
4264,2950239,liulihe_aq,2018-04-07 09:00:00,0.038,0.027666666666666666,0.056666666666666664,0.02,0.172,0.01
4265,2950240,qianmen_aq,2018-04-07 09:00:00,0.024,0.024333333333333332,0.08666666666666667,0.02666666666666667,0.186,0.03666666666666667
4266,2950241,yongdingmennei_aq,2018-04-07 09:00:00,0.024,0.020666666666666667,0.08333333333333333,0.02,0.204,0.05
4267,2950242,xizhimenbei_aq,2018-04-07 09:00:00,0.027,0.019666666666666666,0.12333333333333334,0.02666666666666667,0.162,0.04
4268,2950243,nansanhuan_aq,2018-04-07 09:00:00,0.028,0.023666666666666666,0.16,0.03333333333333333,0.144,0.03666666666666667
4269,2950244,dongsihuan_aq,2018-04-07 09:00:00,0.018,0.017333333333333333,0.1,0.03333333333333333,0.176,0.023333333333333334
4270,2950266,dongsi_aq,2018-04-07 10:00:00,0.032,0.028333333333333332,0.06333333333333334,0.013333333333333334,0.196,0.043333333333333335
4271,2950267,tiantan_aq,2018-04-07 10:00:00,0.026,0.019666666666666666,0.07,0.02666666666666667,0.168,0.03666666666666667
4272,2950268,guanyuan_aq,2018-04-07 10:00:00,0.029,0.023333333333333334,0.08666666666666667,0.02,0.202,0.043333333333333335
4273,2950269,wanshouxigong_aq,2018-04-07 10:00:00,0.032,0.024333333333333332,0.07,0.02666666666666667,0.176,0.03333333333333333
4274,2950270,aotizhongxin_aq,2018-04-07 10:00:00,0.031,0.027666666666666666,0.07333333333333333,0.02,0.17,0.03
4275,2950271,nongzhanguan_aq,2018-04-07 10:00:00,0.033,0.025,0.07666666666666666,0.02666666666666667,0.174,0.03
4276,2950272,wanliu_aq,2018-04-07 10:00:00,0.036,0.028,0.1,0.03333333333333333,0.176,0.02666666666666667
4277,2950273,beibuxinqu_aq,2018-04-07 10:00:00,0.028,0.03933333333333333,0.08,0.013333333333333334,0.172,0.016666666666666666
4278,2950274,zhiwuyuan_aq,2018-04-07 10:00:00,0.032,0.033166666666666664,0.07833333333333334,0.016666666666666666,0.176,0.021666666666666667
4279,2950275,fengtaihuayuan_aq,2018-04-07 10:00:00,0.036,0.027,0.07666666666666666,0.02,0.18,0.02666666666666667
4280,2950276,yungang_aq,2018-04-07 10:00:00,0.033,0.027,0.05333333333333334,0.02,0.202,0.02666666666666667
4281,2950277,gucheng_aq,2018-04-07 10:00:00,0.033,0.03266666666666666,0.08333333333333333,0.02666666666666667,0.196,0.02
4282,2950278,fangshan_aq,2018-04-07 10:00:00,0.03,0.035666666666666666,0.07666666666666666,0.02,0.208,0.03
4283,2950279,daxing_aq,2018-04-07 10:00:00,0.027,0.027666666666666666,0.09,0.03333333333333333,0.178,0.023333333333333334
4284,2950280,yizhuang_aq,2018-04-07 10:00:00,0.023,0.026,0.07666666666666666,0.02,0.19,0.023333333333333334
4285,2950281,tongzhou_aq,2018-04-07 10:00:00,0.031,0.025666666666666667,0.04666666666666667,0.02,0.19,0.03333333333333333
4286,2950282,shunyi_aq,2018-04-07 10:00:00,0.025,0.017,0.06333333333333334,0.02666666666666667,0.204,0.023333333333333334
4287,2950283,pingchang_aq,2018-04-07 10:00:00,0.019,0.035333333333333335,0.05333333333333334,0.02666666666666667,0.186,0.023333333333333334
4288,2950284,mentougou_aq,2018-04-07 10:00:00,0.036,0.027666666666666666,0.13333333333333333,0.02666666666666667,0.164,0.016666666666666666
4289,2950285,pinggu_aq,2018-04-07 10:00:00,0.02,0.013,0.05333333333333334,0.02666666666666667,0.198,0.013333333333333334
4290,2950286,huairou_aq,2018-04-07 10:00:00,0.015,0.016666666666666666,0.08,0.02,0.192,0.006666666666666667
4291,2950287,miyun_aq,2018-04-07 10:00:00,0.019,0.013,0.09666666666666666,0.013333333333333334,0.196,0.006666666666666667
4292,2950288,yanqin_aq,2018-04-07 10:00:00,0.019,0.023333333333333334,0.07666666666666666,0.02,0.176,0.016666666666666666
4293,2950289,dingling_aq,2018-04-07 10:00:00,0.021,0.017666666666666667,0.05333333333333334,0.02,0.208,0.016666666666666666
4294,2950290,badaling_aq,2018-04-07 10:00:00,0.0185,0.023,0.10666666666666667,0.02,0.148,0.013333333333333334
4295,2950291,miyunshuiku_aq,2018-04-07 10:00:00,0.016,0.01,0.05,0.013333333333333334,0.184,0.006666666666666667
4296,2950292,donggaocun_aq,2018-04-07 10:00:00,0.023,0.011666666666666667,0.06333333333333334,0.013333333333333334,0.21,0.013333333333333334
4297,2950293,yongledian_aq,2018-04-07 10:00:00,0.023,0.025666666666666667,0.056666666666666664,0.02,0.216,0.023333333333333334
4298,2950294,yufa_aq,2018-04-07 10:00:00,0.034,0.034666666666666665,0.05333333333333334,0.02666666666666667,0.202,0.03333333333333333
4299,2950295,liulihe_aq,2018-04-07 10:00:00,0.028,0.036333333333333336,0.12333333333333334,0.02,0.13,0.016666666666666666
4300,2950296,qianmen_aq,2018-04-07 10:00:00,0.043,0.03,0.09666666666666666,0.02666666666666667,0.18,0.03333333333333333
4301,2950297,yongdingmennei_aq,2018-04-07 10:00:00,0.029,0.026333333333333334,0.11,0.02666666666666667,0.192,0.043333333333333335
4302,2950298,xizhimenbei_aq,2018-04-07 10:00:00,0.034,0.02666666666666667,0.13666666666666666,0.03333333333333333,0.156,0.04
4303,2950299,nansanhuan_aq,2018-04-07 10:00:00,0.038,0.029333333333333333,0.2,0.04,0.134,0.03333333333333333
4304,2950300,dongsihuan_aq,2018-04-07 10:00:00,0.027,0.023666666666666666,0.16666666666666666,0.04,0.142,0.02666666666666667
4305,2950322,dongsi_aq,2018-04-07 11:00:00,0.032,0.031,0.08,0.013333333333333334,0.19,0.04
4306,2950323,tiantan_aq,2018-04-07 11:00:00,0.028,0.017666666666666667,0.08666666666666667,0.02666666666666667,0.156,0.03
4307,2950324,guanyuan_aq,2018-04-07 11:00:00,0.032,0.026333333333333334,0.10333333333333333,0.02,0.196,0.04
4308,2950325,wanshouxigong_aq,2018-04-07 11:00:00,0.031,0.027333333333333334,0.08333333333333333,0.02666666666666667,0.17,0.03
4309,2950326,aotizhongxin_aq,2018-04-07 11:00:00,0.036,0.030666666666666665,0.11333333333333333,0.02666666666666667,0.15,0.03
4310,2950327,nongzhanguan_aq,2018-04-07 11:00:00,0.033,0.028666666666666667,0.09,0.02666666666666667,0.17,0.02666666666666667
4311,2950328,wanliu_aq,2018-04-07 11:00:00,0.031,0.028666666666666667,0.11333333333333333,0.03333333333333333,0.17,0.023333333333333334
4312,2950329,beibuxinqu_aq,2018-04-07 11:00:00,0.031,0.034333333333333334,0.1,0.013333333333333334,0.158,0.016666666666666666
4313,2950330,zhiwuyuan_aq,2018-04-07 11:00:00,0.0335,0.03166666666666667,0.095,0.016666666666666666,0.164,0.02
4314,2950331,fengtaihuayuan_aq,2018-04-07 11:00:00,0.036,0.029,0.09,0.02,0.17,0.023333333333333334
4315,2950332,yungang_aq,2018-04-07 11:00:00,0.032,0.027666666666666666,0.06,0.02,0.188,0.023333333333333334
4316,2950333,gucheng_aq,2018-04-07 11:00:00,0.035,0.035666666666666666,0.11,0.02666666666666667,0.176,0.02
4317,2950334,fangshan_aq,2018-04-07 11:00:00,0.029,0.035,0.1,0.02,0.184,0.02666666666666667
4318,2950335,daxing_aq,2018-04-07 11:00:00,0.03,0.030666666666666665,0.12666666666666668,0.04,0.15,0.02666666666666667
4319,2950336,yizhuang_aq,2018-04-07 11:00:00,0.025,0.028,0.14,0.02,0.156,0.016666666666666666
4320,2950337,tongzhou_aq,2018-04-07 11:00:00,0.032,0.03233333333333333,0.07666666666666666,0.02666666666666667,0.172,0.03333333333333333
4321,2950338,shunyi_aq,2018-04-07 11:00:00,0.027,0.02266666666666667,0.10333333333333333,0.03333333333333333,0.164,0.03333333333333333
4322,2950339,pingchang_aq,2018-04-07 11:00:00,0.029,0.027333333333333334,0.08666666666666667,0.02666666666666667,0.158,0.02
4323,2950340,mentougou_aq,2018-04-07 11:00:00,0.04,0.03,0.16,0.03333333333333333,0.146,0.016666666666666666
4324,2950341,pinggu_aq,2018-04-07 11:00:00,0.022,0.02,0.07333333333333333,0.03333333333333333,0.186,0.013333333333333334
4325,2950342,huairou_aq,2018-04-07 11:00:00,0.02,0.021333333333333333,0.10333333333333333,0.02666666666666667,0.168,0.006666666666666667
4326,2950343,miyun_aq,2018-04-07 11:00:00,0.023,0.014666666666666666,0.09333333333333334,0.013333333333333334,0.194,0.006666666666666667
4327,2950344,yanqin_aq,2018-04-07 11:00:00,0.022,0.022,0.09,0.013333333333333334,0.172,0.01
4328,2950345,dingling_aq,2018-04-07 11:00:00,0.026,0.023666666666666666,0.08666666666666667,0.02666666666666667,0.172,0.02
4329,2950346,badaling_aq,2018-04-07 11:00:00,0.021,0.028333333333333332,0.14333333333333334,0.02,0.14,0.013333333333333334
4330,2950347,miyunshuiku_aq,2018-04-07 11:00:00,0.016,0.012333333333333333,0.04666666666666667,0.013333333333333334,0.19,0.006666666666666667
4331,2950348,donggaocun_aq,2018-04-07 11:00:00,0.007,0.014666666666666666,0.06333333333333334,0.02,0.204,0.013333333333333334
4332,2950349,yongledian_aq,2018-04-07 11:00:00,0.032,0.037333333333333336,0.17,0.02666666666666667,0.186,0.023333333333333334
4333,2950350,yufa_aq,2018-04-07 11:00:00,0.033,0.036,0.07333333333333333,0.02666666666666667,0.178,0.03
4334,2950351,liulihe_aq,2018-04-07 11:00:00,0.033,0.042,0.12333333333333334,0.02,0.118,0.02666666666666667
4335,2950352,qianmen_aq,2018-04-07 11:00:00,0.039,0.03,0.12333333333333334,0.03333333333333333,0.162,0.03
4336,2950353,yongdingmennei_aq,2018-04-07 11:00:00,0.033,0.029666666666666668,0.19666666666666666,0.03333333333333333,0.154,0.04
4337,2950354,xizhimenbei_aq,2018-04-07 11:00:00,0.039,0.028666666666666667,0.15333333333333332,0.03333333333333333,0.148,0.03666666666666667
4338,2950355,nansanhuan_aq,2018-04-07 11:00:00,0.04,0.031,0.26,0.04,0.108,0.03
4339,2950356,dongsihuan_aq,2018-04-07 11:00:00,0.031,0.027666666666666666,0.21,0.04666666666666666,0.118,0.023333333333333334
4340,2950378,dongsi_aq,2018-04-07 12:00:00,0.031,0.034,0.13333333333333333,0.02,0.152,0.04
4341,2950379,tiantan_aq,2018-04-07 12:00:00,0.035,0.02666666666666667,0.14666666666666667,0.03333333333333333,0.106,0.023333333333333334
4342,2950380,guanyuan_aq,2018-04-07 12:00:00,0.035,0.027,0.13333333333333333,0.02,0.166,0.04
4343,2950381,wanshouxigong_aq,2018-04-07 12:00:00,0.037,0.03,0.13333333333333333,0.03333333333333333,0.112,0.023333333333333334
4344,2950382,aotizhongxin_aq,2018-04-07 12:00:00,0.033,0.03,0.13,0.02666666666666667,0.138,0.02666666666666667
4345,2950383,nongzhanguan_aq,2018-04-07 12:00:00,0.035,0.030333333333333334,0.13333333333333333,0.03333333333333333,0.136,0.023333333333333334
4346,2950384,wanliu_aq,2018-04-07 12:00:00,0.043,0.027,0.13666666666666666,0.03333333333333333,0.148,0.023333333333333334
4347,2950385,beibuxinqu_aq,2018-04-07 12:00:00,0.042,0.039,0.21666666666666667,0.02,0.086,0.013333333333333334
4348,2950386,zhiwuyuan_aq,2018-04-07 12:00:00,0.04,0.036333333333333336,0.20166666666666666,0.02333333333333333,0.093,0.018333333333333333
4349,2950387,fengtaihuayuan_aq,2018-04-07 12:00:00,0.038,0.033666666666666664,0.18666666666666668,0.02666666666666667,0.1,0.023333333333333334
4350,2950388,yungang_aq,2018-04-07 12:00:00,0.036,0.03233333333333333,0.11333333333333333,0.02666666666666667,0.136,0.02
4351,2950389,gucheng_aq,2018-04-07 12:00:00,0.041,0.041666666666666664,0.2633333333333333,0.04,0.074,0.016666666666666666
4352,2950390,fangshan_aq,2018-04-07 12:00:00,0.036,0.043,0.15,0.02666666666666667,0.138,0.02666666666666667
4353,2950391,daxing_aq,2018-04-07 12:00:00,0.036,0.03866666666666667,0.26,0.04,0.062,0.02
4354,2950392,yizhuang_aq,2018-04-07 12:00:00,0.025,0.029,0.23,0.02666666666666667,0.1,0.016666666666666666
4355,2950393,tongzhou_aq,2018-04-07 12:00:00,0.034,0.034,0.14,0.02666666666666667,0.12,0.016666666666666666
4356,2950394,shunyi_aq,2018-04-07 12:00:00,0.031,0.02666666666666667,0.2,0.04,0.094,0.02666666666666667
4357,2950395,pingchang_aq,2018-04-07 12:00:00,0.038,0.029666666666666668,0.13,0.03333333333333333,0.114,0.02
4358,2950396,mentougou_aq,2018-04-07 12:00:00,0.039,0.033,0.21666666666666667,0.03333333333333333,0.102,0.016666666666666666
4359,2950397,pinggu_aq,2018-04-07 12:00:00,0.028,0.021,0.11,0.04,0.15,0.016666666666666666
4360,2950398,huairou_aq,2018-04-07 12:00:00,0.033,0.024333333333333332,0.15,0.04,0.12,0.01
4361,2950399,miyun_aq,2018-04-07 12:00:00,0.028,0.019666666666666666,0.11666666666666667,0.02,0.162,0.006666666666666667
4362,2950400,yanqin_aq,2018-04-07 12:00:00,0.029,0.023333333333333334,0.08666666666666667,0.02,0.164,0.02
4363,2950401,dingling_aq,2018-04-07 12:00:00,0.03,0.025666666666666667,0.07666666666666666,0.02666666666666667,0.152,0.013333333333333334
4364,2950402,badaling_aq,2018-04-07 12:00:00,0.023,0.036333333333333336,0.15,0.02,0.13,0.016666666666666666
4365,2950403,miyunshuiku_aq,2018-04-07 12:00:00,0.016,0.014,0.05,0.013333333333333334,0.176,0.006666666666666667
4366,2950404,donggaocun_aq,2018-04-07 12:00:00,0.016,0.013666666666666667,0.07,0.02,0.182,0.01
4367,2950405,yongledian_aq,2018-04-07 12:00:00,0.041,0.041,0.21666666666666667,0.03333333333333333,0.11,0.023333333333333334
4368,2950406,yufa_aq,2018-04-07 12:00:00,0.03,0.03133333333333333,0.14666666666666667,0.03333333333333333,0.124,0.02666666666666667
4369,2950407,liulihe_aq,2018-04-07 12:00:00,0.049,0.065,0.14666666666666667,0.02666666666666667,0.096,0.016666666666666666
4370,2950408,qianmen_aq,2018-04-07 12:00:00,0.045,0.034333333333333334,0.18666666666666668,0.04,0.118,0.02666666666666667
4371,2950409,yongdingmennei_aq,2018-04-07 12:00:00,0.037,0.034,0.26666666666666666,0.04,0.106,0.03666666666666667
4372,2950410,xizhimenbei_aq,2018-04-07 12:00:00,0.039,0.028,0.15333333333333332,0.03333333333333333,0.136,0.03333333333333333
4373,2950411,nansanhuan_aq,2018-04-07 12:00:00,0.047,0.034333333333333334,0.31666666666666665,0.05333333333333334,0.056,0.03333333333333333
4374,2950412,dongsihuan_aq,2018-04-07 12:00:00,0.037,0.031,0.32666666666666666,0.060000000000000005,0.05,0.023333333333333334
4375,2950434,dongsi_aq,2018-04-07 13:00:00,0.043,0.036333333333333336,0.17333333333333334,0.02666666666666667,0.116,0.03666666666666667
4376,2950435,tiantan_aq,2018-04-07 13:00:00,0.033,0.029333333333333333,0.26,0.04,0.06,0.03
4377,2950436,guanyuan_aq,2018-04-07 13:00:00,0.04,0.031,0.19,0.02666666666666667,0.114,0.03666666666666667
4378,2950437,wanshouxigong_aq,2018-04-07 13:00:00,0.039,0.034,0.18333333333333332,0.04,0.064,0.02
4379,2950438,aotizhongxin_aq,2018-04-07 13:00:00,0.033,0.03333333333333333,0.23,0.04,0.07,0.02666666666666667
