,id,station_id,time,temperature,pressure,humidity,wind_speed,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,Cloudy,Hail,Light Rain,Overcast,Rain,Sleet,Sunny/clear,Thundershower
882,2128830,shunyi_meo,2018-04-03 20:00:00,0.41714285714285715,0.8200000000000004,0.78,0.075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
883,2128831,hadian_meo,2018-04-03 20:00:00,0.41571428571428576,0.7990909090909089,0.87,0.08125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
884,2128832,yanqing_meo,2018-04-03 20:00:00,0.37,0.3027272727272723,0.88,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
885,2128833,miyun_meo,2018-04-03 20:00:00,0.36714285714285716,0.7727272727272727,0.96,0.0875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
886,2128834,huairou_meo,2018-04-03 20:00:00,0.3957142857142857,0.7663636363636359,0.91,0.04375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
887,2128835,shangdianzi_meo,2018-04-03 20:00:00,0.3442857142857143,0.524545454545455,0.92,0.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
888,2128836,pinggu_meo,2018-04-03 20:00:00,0.3742857142857143,0.8190909090909083,0.95,0.05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
889,2128837,tongzhou_meo,2018-04-03 20:00:00,0.37857142857142856,0.8309090909090917,0.94,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
890,2128838,chaoyang_meo,2018-04-03 20:00:00,0.40142857142857147,0.8136363636363636,0.96,0.09375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
891,2128839,pingchang_meo,2018-04-03 20:00:00,0.4228571428571429,0.7663636363636359,0.85,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
892,2128840,zhaitang_meo,2018-04-03 20:00:00,0.39,0.3536363636363634,0.94,0.075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
893,2128841,mentougou_meo,2018-04-03 20:00:00,0.4057142857142857,0.7554545454545457,0.89,0.1125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
894,2128842,beijing_meo,2018-04-03 20:00:00,0.3942857142857143,0.8172727272727282,0.89,0.075,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
895,2128843,shijingshan_meo,2018-04-03 20:00:00,0.4142857142857143,0.7790909090909095,0.84,0.0625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
896,2128844,fengtai_meo,2018-04-03 20:00:00,0.41714285714285715,0.7899999999999998,0.88,0.0375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
897,2128845,daxing_meo,2018-04-03 20:00:00,0.38285714285714284,0.8109090909090914,0.88,0.05625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
898,2128846,fangshan_meo,2018-04-03 20:00:00,0.3985714285714286,0.7981818181818178,0.84,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
899,2128847,xiayunling_meo,2018-04-03 20:00:00,0.4114285714285714,0.38909090909090865,0.71,0.05625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900,2130363,shunyi_meo,2018-04-03 21:00:00,0.41714285714285715,0.8227272727272728,0.81,0.1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901,2130364,hadian_meo,2018-04-03 21:00:00,0.41714285714285715,0.8018181818181822,0.86,0.09375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,2130365,yanqing_meo,2018-04-03 21:00:00,0.3728571428571429,0.308181818181818,0.9,0.06875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
903,2130366,miyun_meo,2018-04-03 21:00:00,0.3585714285714286,0.7763636363636361,0.97,0.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
904,2130367,huairou_meo,2018-04-03 21:00:00,0.40142857142857147,0.7700000000000005,0.87,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905,2130368,shangdianzi_meo,2018-04-03 21:00:00,0.33428571428571424,0.5272727272727272,0.97,0.16875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
906,2130369,pinggu_meo,2018-04-03 21:00:00,0.37142857142857144,0.8209090909090905,0.96,0.04375,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
907,2130370,tongzhou_meo,2018-04-03 21:00:00,0.37857142857142856,0.8327272727272719,0.95,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
908,2130371,chaoyang_meo,2018-04-03 21:00:00,0.4057142857142857,0.816363636363636,0.94,0.075,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
909,2130372,pingchang_meo,2018-04-03 21:00:00,0.42142857142857143,0.7700000000000005,0.78,0.06875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
910,2130373,zhaitang_meo,2018-04-03 21:00:00,0.3871428571428572,0.358181818181818,0.93,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911,2130374,mentougou_meo,2018-04-03 21:00:00,0.4042857142857143,0.7600000000000002,0.89,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
912,2130375,beijing_meo,2018-04-03 21:00:00,0.3985714285714286,0.8190909090909083,0.85,0.09375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
913,2130376,shijingshan_meo,2018-04-03 21:00:00,0.4142857142857143,0.783636363636364,0.84,0.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
914,2130377,fengtai_meo,2018-04-03 21:00:00,0.41571428571428576,0.7936363636363633,0.87,0.06875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
915,2130378,daxing_meo,2018-04-03 21:00:00,0.3685714285714286,0.8109090909090914,0.9,0.03125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
916,2130379,fangshan_meo,2018-04-03 21:00:00,0.3842857142857143,0.8009090909090911,0.86,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
917,2130380,xiayunling_meo,2018-04-03 21:00:00,0.40714285714285714,0.39363636363636323,0.72,0.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
918,2131896,shunyi_meo,2018-04-03 22:00:00,0.4114285714285714,0.8272727272727273,0.82,0.10625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
919,2131897,hadian_meo,2018-04-03 22:00:00,0.41571428571428576,0.8018181818181822,0.87,0.0125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
920,2131898,yanqing_meo,2018-04-03 22:00:00,0.38,0.308181818181818,0.87,0.0625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
921,2131899,miyun_meo,2018-04-03 22:00:00,0.34714285714285714,0.7809090909090907,0.98,0.0625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
922,2131900,huairou_meo,2018-04-03 22:00:00,0.3914285714285714,0.774545454545455,0.87,0.14375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
923,2131901,shangdianzi_meo,2018-04-03 22:00:00,0.32857142857142857,0.5318181818181819,0.97,0.1625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
924,2131902,pinggu_meo,2018-04-03 22:00:00,0.3628571428571428,0.825454545454545,0.96,0.05625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
925,2131903,tongzhou_meo,2018-04-03 22:00:00,0.38285714285714284,0.8372727272727264,0.95,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
926,2131904,chaoyang_meo,2018-04-03 22:00:00,0.4085714285714286,0.8200000000000004,0.95,0.075,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
927,2131905,pingchang_meo,2018-04-03 22:00:00,0.42142857142857143,0.7700000000000005,0.78,0.04375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
928,2131906,zhaitang_meo,2018-04-03 22:00:00,0.3871428571428572,0.35727272727272685,0.92,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
929,2131907,mentougou_meo,2018-04-03 22:00:00,0.4057142857142857,0.7572727272727269,0.9,0.05625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
930,2131908,beijing_meo,2018-04-03 22:00:00,0.40714285714285714,0.8200000000000004,0.86,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,2131909,shijingshan_meo,2018-04-03 22:00:00,0.41714285714285715,0.7818181818181819,0.84,0.08125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
932,2131910,fengtai_meo,2018-04-03 22:00:00,0.41714285714285715,0.7909090909090909,0.84,0.0375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
933,2131911,daxing_meo,2018-04-03 22:00:00,0.36,0.8127272727272735,0.93,0.05625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
934,2131912,fangshan_meo,2018-04-03 22:00:00,0.3685714285714286,0.7990909090909089,0.89,0.05625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
935,2131913,xiayunling_meo,2018-04-03 22:00:00,0.38857142857142857,0.39363636363636323,0.71,0.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
936,2133429,shunyi_meo,2018-04-03 23:00:00,0.41571428571428576,0.8309090909090917,0.76,0.16875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
937,2133430,hadian_meo,2018-04-03 23:00:00,0.4257142857142857,0.8072727272727268,0.81,0.1375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
938,2133431,yanqing_meo,2018-04-03 23:00:00,0.38,0.31363636363636366,0.87,0.11875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
939,2133432,miyun_meo,2018-04-03 23:00:00,0.3728571428571429,0.7854545454545453,0.98,0.0625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
940,2133433,huairou_meo,2018-04-03 23:00:00,0.3985714285714286,0.7799999999999996,0.88,0.11875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
941,2133434,shangdianzi_meo,2018-04-03 23:00:00,0.3385714285714286,0.5363636363636364,0.97,0.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,2133435,pinggu_meo,2018-04-03 23:00:00,0.3814285714285714,0.8281818181818174,0.97,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
943,2133436,tongzhou_meo,2018-04-03 23:00:00,0.4,0.8381818181818186,0.96,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
944,2133437,chaoyang_meo,2018-04-03 23:00:00,0.41571428571428576,0.8227272727272728,0.89,0.09375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
945,2133438,pingchang_meo,2018-04-03 23:00:00,0.42428571428571427,0.7754545454545451,0.79,0.08125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
946,2133439,zhaitang_meo,2018-04-03 23:00:00,0.39,0.3627272727272725,0.88,0.09375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
947,2133440,mentougou_meo,2018-04-03 23:00:00,0.41714285714285715,0.7645454545454548,0.85,0.0375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
948,2133441,beijing_meo,2018-04-03 23:00:00,0.42,0.825454545454545,0.85,0.09375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
949,2133442,shijingshan_meo,2018-04-03 23:00:00,0.4228571428571429,0.7881818181818186,0.83,0.0875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
950,2133443,fengtai_meo,2018-04-03 23:00:00,0.43,0.7981818181818178,0.83,0.04375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
951,2133444,daxing_meo,2018-04-03 23:00:00,0.36428571428571427,0.8172727272727282,0.94,0.09375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
952,2133445,fangshan_meo,2018-04-03 23:00:00,0.3771428571428571,0.8063636363636367,0.91,0.0375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
953,2133446,xiayunling_meo,2018-04-03 23:00:00,0.3871428571428572,0.3990909090909089,0.7,0.0125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
954,2134962,shunyi_meo,2018-04-04 00:00:00,0.43142857142857144,0.8354545454545462,0.67,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
955,2134963,hadian_meo,2018-04-04 00:00:00,0.43857142857142856,0.8145454545454537,0.76,0.13125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
956,2134964,yanqing_meo,2018-04-04 00:00:00,0.3914285714285714,0.31727272727272704,0.86,0.14375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
957,2134965,miyun_meo,2018-04-04 00:00:00,0.4057142857142857,0.7890909090909087,0.79,0.08125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958,2134966,huairou_meo,2018-04-04 00:00:00,0.41714285714285715,0.783636363636364,0.78,0.1125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
959,2134967,shangdianzi_meo,2018-04-04 00:00:00,0.36714285714285716,0.5409090909090909,0.87,0.175,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,2134968,pinggu_meo,2018-04-04 00:00:00,0.4057142857142857,0.8318181818181818,0.88,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961,2134969,tongzhou_meo,2018-04-04 00:00:00,0.4257142857142857,0.8445454545454554,0.71,0.16875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
962,2134970,chaoyang_meo,2018-04-04 00:00:00,0.4271428571428571,0.8290909090909095,0.78,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
963,2134971,pingchang_meo,2018-04-04 00:00:00,0.4328571428571429,0.7809090909090907,0.81,0.08125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
964,2134972,zhaitang_meo,2018-04-04 00:00:00,0.39714285714285713,0.36545454545454586,0.83,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
965,2134973,mentougou_meo,2018-04-04 00:00:00,0.43142857142857144,0.7718181818181816,0.8,0.13125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
966,2134974,beijing_meo,2018-04-04 00:00:00,0.4342857142857143,0.8318181818181818,0.75,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967,2134975,shijingshan_meo,2018-04-04 00:00:00,0.43714285714285717,0.7954545454545454,0.77,0.1375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,2134976,fengtai_meo,2018-04-04 00:00:00,0.44857142857142857,0.8045454545454546,0.74,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
969,2134977,daxing_meo,2018-04-04 00:00:00,0.41714285714285715,0.8245454545454549,0.89,0.06875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
970,2134978,fangshan_meo,2018-04-04 00:00:00,0.4085714285714286,0.8136363636363636,0.8,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
971,2134979,xiayunling_meo,2018-04-04 00:00:00,0.4185714285714286,0.40454545454545454,0.58,0.05625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
972,2136495,shunyi_meo,2018-04-04 01:00:00,0.45,0.8372727272727264,0.56,0.1125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
973,2136496,hadian_meo,2018-04-04 01:00:00,0.44571428571428573,0.816363636363636,0.71,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
974,2136497,yanqing_meo,2018-04-04 01:00:00,0.4042857142857143,0.3200000000000004,0.74,0.1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
975,2136498,miyun_meo,2018-04-04 01:00:00,0.43714285714285717,0.7890909090909087,0.53,0.15625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
976,2136499,huairou_meo,2018-04-04 01:00:00,0.44285714285714284,0.7809090909090907,0.59,0.25625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
977,2136500,shangdianzi_meo,2018-04-04 01:00:00,0.3985714285714286,0.5390909090909087,0.63,0.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
978,2136501,pinggu_meo,2018-04-04 01:00:00,0.4357142857142857,0.8318181818181818,0.6,0.09375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
979,2136502,tongzhou_meo,2018-04-04 01:00:00,0.44,0.8481818181818178,0.43,0.275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
980,2136503,chaoyang_meo,2018-04-04 01:00:00,0.43714285714285717,0.8318181818181818,0.72,0.075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
981,2136504,pingchang_meo,2018-04-04 01:00:00,0.44285714285714284,0.7827272727272729,0.74,0.11875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
982,2136505,zhaitang_meo,2018-04-04 01:00:00,0.41571428571428576,0.36818181818181817,0.57,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
983,2136506,mentougou_meo,2018-04-04 01:00:00,0.44,0.774545454545455,0.77,0.08125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
984,2136507,beijing_meo,2018-04-04 01:00:00,0.44857142857142857,0.8327272727272719,0.47,0.1875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
985,2136508,shijingshan_meo,2018-04-04 01:00:00,0.4442857142857143,0.7972727272727277,0.7,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
986,2136509,fengtai_meo,2018-04-04 01:00:00,0.45142857142857146,0.8072727272727268,0.76,0.06875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
987,2136510,daxing_meo,2018-04-04 01:00:00,0.44857142857142857,0.825454545454545,0.42,0.28125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
988,2136511,fangshan_meo,2018-04-04 01:00:00,0.4342857142857143,0.816363636363636,0.72,0.0875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
989,2136512,xiayunling_meo,2018-04-04 01:00:00,0.4442857142857143,0.40636363636363676,0.17,0.0875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
990,2138028,shunyi_meo,2018-04-04 02:00:00,0.46571428571428575,0.8309090909090917,0.47,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
991,2138029,hadian_meo,2018-04-04 02:00:00,0.4642857142857143,0.8099999999999992,0.64,0.08125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
992,2138030,yanqing_meo,2018-04-04 02:00:00,0.4042857142857143,0.31454545454545474,0.57,0.19375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
993,2138031,miyun_meo,2018-04-04 02:00:00,0.4442857142857143,0.7827272727272729,0.51,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
994,2138032,huairou_meo,2018-04-04 02:00:00,0.4542857142857143,0.7781818181818184,0.37,0.1875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
995,2138033,shangdianzi_meo,2018-04-04 02:00:00,0.41571428571428576,0.5345454545454541,0.54,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
996,2138034,pinggu_meo,2018-04-04 02:00:00,0.45142857142857146,0.8281818181818174,0.39,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
997,2138035,tongzhou_meo,2018-04-04 02:00:00,0.4614285714285714,0.841818181818181,0.34,0.25625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
998,2138036,chaoyang_meo,2018-04-04 02:00:00,0.4642857142857143,0.825454545454545,0.47,0.1625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
999,2138037,pingchang_meo,2018-04-04 02:00:00,0.45714285714285713,0.7781818181818184,0.54,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1000,2138038,zhaitang_meo,2018-04-04 02:00:00,0.44285714285714284,0.36181818181818143,0.31,0.05625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1001,2138039,mentougou_meo,2018-04-04 02:00:00,0.45142857142857146,0.7700000000000005,0.49,0.16875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1002,2138040,beijing_meo,2018-04-04 02:00:00,0.4671428571428572,0.8281818181818174,0.33,0.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1003,2138041,shijingshan_meo,2018-04-04 02:00:00,0.4585714285714286,0.7927272727272732,0.56,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1004,2138042,fengtai_meo,2018-04-04 02:00:00,0.47285714285714286,0.8045454545454546,0.37,0.175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1005,2138043,daxing_meo,2018-04-04 02:00:00,0.47714285714285715,0.8227272727272728,0.42,0.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1006,2138044,fangshan_meo,2018-04-04 02:00:00,0.46285714285714286,0.8118181818181814,0.33,0.14375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1007,2138045,xiayunling_meo,2018-04-04 02:00:00,0.45285714285714285,0.4027272727272723,0.21,0.23125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1008,2139561,shunyi_meo,2018-04-04 03:00:00,0.4671428571428572,0.825454545454545,0.45,0.10625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1009,2139562,hadian_meo,2018-04-04 03:00:00,0.4785714285714286,0.8027272727272723,0.29,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1010,2139563,yanqing_meo,2018-04-04 03:00:00,0.40714285714285714,0.30727272727272686,0.52,0.1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1011,2139564,miyun_meo,2018-04-04 03:00:00,0.4542857142857143,0.7763636363636361,0.32,0.10625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1012,2139565,huairou_meo,2018-04-04 03:00:00,0.4642857142857143,0.7718181818181816,0.33,0.1875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1013,2139566,shangdianzi_meo,2018-04-04 03:00:00,0.41714285714285715,0.5254545454545451,0.49,0.13125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1014,2139567,pinggu_meo,2018-04-04 03:00:00,0.47285714285714286,0.8200000000000004,0.39,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1015,2139568,tongzhou_meo,2018-04-04 03:00:00,0.4757142857142857,0.8345454545454541,0.25,0.2875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1016,2139569,chaoyang_meo,2018-04-04 03:00:00,0.4671428571428572,0.8181818181818182,0.33,0.14375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1017,2139570,pingchang_meo,2018-04-04 03:00:00,0.4585714285714286,0.7709090909090905,0.43,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1018,2139571,zhaitang_meo,2018-04-04 03:00:00,0.4542857142857143,0.35,0.31,0.2625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1019,2139572,mentougou_meo,2018-04-04 03:00:00,0.4585714285714286,0.7645454545454548,0.32,0.2125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1020,2139573,beijing_meo,2018-04-04 03:00:00,0.4742857142857143,0.8209090909090905,0.22,0.1625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1021,2139574,shijingshan_meo,2018-04-04 03:00:00,0.47,0.7872727272727275,0.28,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1022,2139575,fengtai_meo,2018-04-04 03:00:00,0.4742857142857143,0.7972727272727277,0.28,0.1125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1023,2139576,daxing_meo,2018-04-04 03:00:00,0.4742857142857143,0.8145454545454537,0.3,0.23125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,2139577,fangshan_meo,2018-04-04 03:00:00,0.4642857142857143,0.8054545454545456,0.29,0.1375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1025,2139578,xiayunling_meo,2018-04-04 03:00:00,0.44857142857142857,0.39545454545454545,0.36,0.175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1026,2141094,shunyi_meo,2018-04-04 04:00:00,0.48428571428571426,0.8118181818181814,0.36,0.18125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1027,2141095,hadian_meo,2018-04-04 04:00:00,0.49428571428571433,0.791818181818182,0.21,0.10625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1028,2141096,yanqing_meo,2018-04-04 04:00:00,0.41714285714285715,0.29818181818181777,0.51,0.23125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1029,2141097,miyun_meo,2018-04-04 04:00:00,0.46571428571428575,0.7645454545454548,0.29,0.0875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1030,2141098,huairou_meo,2018-04-04 04:00:00,0.4714285714285714,0.7600000000000002,0.33,0.06875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1031,2141099,shangdianzi_meo,2018-04-04 04:00:00,0.4228571428571429,0.5163636363636359,0.47,0.10625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1032,2141100,pinggu_meo,2018-04-04 04:00:00,0.4757142857142857,0.8072727272727268,0.39,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1033,2141101,tongzhou_meo,2018-04-04 04:00:00,0.4828571428571428,0.8218181818181827,0.24,0.23125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1034,2141102,chaoyang_meo,2018-04-04 04:00:00,0.4828571428571428,0.8063636363636367,0.27,0.16875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1035,2141103,pingchang_meo,2018-04-04 04:00:00,0.4685714285714285,0.758181818181818,0.46,0.0875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1036,2141104,zhaitang_meo,2018-04-04 04:00:00,0.4542857142857143,0.33909090909090867,0.36,0.3875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1037,2141105,mentougou_meo,2018-04-04 04:00:00,0.4742857142857143,0.7509090909090911,0.26,0.25625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1038,2141106,beijing_meo,2018-04-04 04:00:00,0.48428571428571426,0.8099999999999992,0.24,0.0875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1039,2141107,shijingshan_meo,2018-04-04 04:00:00,0.4814285714285715,0.7736363636363638,0.22,0.18125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1040,2141108,fengtai_meo,2018-04-04 04:00:00,0.4885714285714286,0.783636363636364,0.23,0.1125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1041,2141109,daxing_meo,2018-04-04 04:00:00,0.4857142857142857,0.8036363636363635,0.26,0.19375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1042,2141110,fangshan_meo,2018-04-04 04:00:00,0.4757142857142857,0.7909090909090909,0.2,0.075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1043,2141111,xiayunling_meo,2018-04-04 04:00:00,0.45142857142857146,0.38181818181818183,0.3,0.14375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
